,geo_id,geoidsl,geoidsc,nonfamily_households,family_households,median_year_structure_built,rent_burden_not_computed,rent_over_50_percent,rent_40_to_50_percent,rent_35_to_40_percent,rent_30_to_35_percent,rent_25_to_30_percent,rent_20_to_25_percent,rent_15_to_20_percent,rent_10_to_15_percent,rent_under_10_percent,total_pop,male_pop,female_pop,median_age,white_pop,black_pop,asian_pop,hispanic_pop,amerindian_pop,other_race_pop,two_or_more_races_pop,not_hispanic_pop,commuters_by_public_transportation,households,median_income,income_per_capita,housing_units,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,median_rent,percent_income_spent_on_rent,owner_occupied_housing_units,million_dollar_housing_units,mortgaged_housing_units,families_with_young_children,two_parent_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,one_parent_families_with_young_children,father_one_parent_families_with_young_children,father_in_labor_force_one_parent_families_with_young_children,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_45_59_mins,aggregate_travel_time_to_work,income_less_10000,income_10000_14999,income_15000_19999,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_100000_124999,income_125000_149999,income_150000_199999,income_200000_or_more,renter_occupied_housing_units_paying_cash_median_gross_rent,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,married_households,occupied_housing_units,housing_units_renter_occupied,dwellings_1_units_detached,dwellings_1_units_attached,dwellings_2_units,dwellings_3_to_4_units,dwellings_5_to_9_units,dwellings_10_to_19_units,dwellings_20_to_49_units,dwellings_50_or_more_units,mobile_homes,housing_built_2005_or_later,housing_built_2000_to_2004,housing_built_1939_or_earlier,male_under_5,male_5_to_9,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_to_49,male_50_to_54,male_55_to_59,male_60_61,male_62_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,female_under_5,female_5_to_9,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,white_including_hispanic,black_including_hispanic,amerindian_including_hispanic,asian_including_hispanic,commute_5_9_mins,commute_35_39_mins,commute_40_44_mins,commute_60_89_mins,commute_90_more_mins,households_retirement_income,asian_male_45_54,asian_male_55_64,black_male_45_54,black_male_55_64,hispanic_male_45_54,hispanic_male_55_64,white_male_45_54,white_male_55_64,bachelors_degree_2,bachelors_degree_or_higher_25_64,children,children_in_single_female_hh,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,female_female_households,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_including_ged,households_public_asst_or_food_stamps,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,less_than_high_school_graduate,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_graduate_degree,male_45_64_less_than_9_grade,male_45_64_grade_9_12,male_45_64_high_school,male_45_64_some_college,male_45_to_64,male_male_households,management_business_sci_arts_employed,no_car,no_cars,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,one_car,two_cars,three_cars,pop_25_64,pop_determined_poverty_status,population_1_year_and_over,population_3_years_over,poverty,sales_office_employed,some_college_and_associates_degree,walked_to_work,worked_at_home,workers_16_and_over,associates_degree,bachelors_degree,high_school_diploma,less_one_year_college,masters_degree,one_year_more_college,pop_25_years_over,commute_35_44_mins,commute_60_more_mins,commute_less_10_mins,commuters_16_over,hispanic_any_race,pop_5_years_over,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,pop_15_and_over,pop_never_married,pop_now_married,pop_separated,pop_widowed,pop_divorced,do_date
338,41003,41003,41003,14666.0,18222.0,1976.0,1067.0,5436.0,792.0,483.0,776.0,1192.0,1298.0,1181.0,826.0,407.0,85575.0,43195.0,42380.0,32.4,,,,,,,,,,32888.0,45913.0,25302.0,36258.0,3370.0,1611.0,46.0,642.0,40.4,19430.0,227.0,12363.0,4285.0,3883.0,3179.0,599.0,105.0,0.0,402.0,0.0,0.0,9893.0,7307.0,3624.0,1586.0,2012.0,839.0,634015.0,5136.0,1782.0,1826.0,1831.0,2189.0,1051.0,990.0,1371.0,1163.0,1715.0,3127.0,3685.0,3182.0,1565.0,964.0,1311.0,730.0,185100.0,255900.0,379600.0,15683.0,32888.0,13458.0,22605.0,1263.0,1150.0,2343.0,2343.0,1169.0,1413.0,2020.0,1849.0,2369.0,3628.0,3646.0,2204.0,2020.0,2338.0,1470.0,2717.0,2193.0,2012.0,3958.0,2854.0,2063.0,1654.0,2388.0,2767.0,2735.0,2747.0,1048.0,1434.0,675.0,718.0,1132.0,535.0,670.0,863.0,1557.0,2004.0,2403.0,1376.0,2855.0,2220.0,1385.0,2477.0,2527.0,2524.0,2108.0,2334.0,2524.0,2929.0,2544.0,1086.0,1808.0,1061.0,911.0,801.0,896.0,1084.0,966.0,76564.0,807.0,558.0,4498.0,6650.0,626.0,557.0,761.0,608.0,6355.0,,,,,,,4530.0,4932.0,13112.0,19380.0,15372.0,2388.0,1018.0,26723.0,2898.0,0.0,23825.0,11181.0,4110.0,1547.0,3329.0,1287.0,14875.0,1504.0,231.0,2574.0,1256.0,1785.0,5815.0,4593.0,1096.0,433.0,305.0,1716.0,0.496,11077.0,3995.0,8136.0,5184.0,3190.0,4526.0,3697.0,32287.0,16753.0,3122.0,1312.0,2658.0,2668.0,350.0,175.0,1548.0,2020.0,10731.0,0.0,19576.0,2208.0,3537.0,4067.0,19576.0,2446.0,2972.0,8736.0,6595.0,9828.0,13064.0,4743.0,40074.0,81455.0,84914.0,82898.0,17228.0,8736.0,14939.0,4089.0,2620.0,38485.0,3875.0,13112.0,6453.0,2633.0,6462.0,8431.0,50386.0,,,,,,,,,,73049.0,30442.0,32588.0,533.0,2035.0,7103.0,2010
339,48187,48187,48187,7973.0,36865.0,1993.0,367.0,1694.0,360.0,174.0,1562.0,1218.0,1013.0,1996.0,753.0,181.0,132431.0,65630.0,66801.0,36.2,72490.0,8320.0,1940.0,47465.0,99.0,0.0,1918.0,84966.0,,44838.0,59801.0,24752.0,50204.0,5366.0,1395.0,496.0,609.0,27.2,35520.0,0.0,24752.0,10917.0,7913.0,5066.0,2598.0,249.0,0.0,3004.0,93.0,59.0,6551.0,10931.0,8413.0,3587.0,7623.0,5822.0,1505070.0,1936.0,1201.0,1789.0,1473.0,2520.0,1965.0,2098.0,2454.0,1313.0,5776.0,6380.0,7156.0,3797.0,2431.0,1508.0,1041.0,818.0,88500.0,149500.0,196300.0,29108.0,44838.0,9318.0,37564.0,538.0,1132.0,596.0,810.0,1029.0,339.0,158.0,7909.0,8457.0,7187.0,2343.0,5016.0,4696.0,6106.0,3412.0,2533.0,964.0,644.0,1801.0,3592.0,3796.0,5424.0,3701.0,5074.0,4612.0,3690.0,1694.0,1684.0,876.0,1789.0,1820.0,1475.0,982.0,249.0,4173.0,5136.0,5033.0,3041.0,2200.0,700.0,653.0,1743.0,4002.0,4330.0,4622.0,5205.0,5304.0,4592.0,3886.0,1113.0,2522.0,1322.0,1593.0,1842.0,1921.0,1038.0,830.0,111340.0,8745.0,99.0,1983.0,7865.0,1892.0,1569.0,3395.0,1035.0,9539.0,,,889.0,320.0,2843.0,1868.0,5815.0,4661.0,13242.0,16762.0,36613.0,8574.0,,,,,,14715.0,2601.0,1056.0,5366.0,4337.0,14458.0,2410.0,895.0,6255.0,3188.0,5991.0,10028.0,5097.0,2292.0,1797.0,54.0,2315.0,0.393,6377.0,,23976.0,4465.0,8095.0,8666.0,9004.0,38148.0,7098.0,13244.0,1120.0,2795.0,1316.0,986.0,1558.0,4954.0,4025.0,16754.0,57.0,19667.0,1066.0,1563.0,5743.0,19667.0,7414.0,7329.0,15842.0,12918.0,10963.0,21099.0,8898.0,68843.0,131613.0,130622.0,126846.0,14126.0,15842.0,27741.0,,,,6766.0,13242.0,19805.0,6164.0,5478.0,14811.0,84580.0,,,,,,,,,,102271.0,25396.0,60557.0,1417.0,4325.0,9877.0,2010
340,12073,12073,12073,49166.0,59273.0,1987.0,7902.0,16158.0,2912.0,3710.0,3433.0,5241.0,2874.0,3922.0,1632.0,565.0,276058.0,130928.0,145130.0,29.8,164000.0,83315.0,7843.0,15473.0,1010.0,0.0,4341.0,260585.0,1195.0,108439.0,41694.0,24373.0,124247.0,15808.0,6462.0,1698.0,699.0,38.4,60090.0,681.0,42042.0,19145.0,12034.0,7142.0,4755.0,137.0,0.0,7111.0,1120.0,790.0,19706.0,27497.0,23268.0,7565.0,16297.0,4074.0,2447265.0,18179.0,5948.0,6387.0,4901.0,4779.0,5601.0,6131.0,6019.0,3991.0,7559.0,8694.0,12637.0,6956.0,4860.0,3129.0,2668.0,907.0,122200.0,190300.0,276500.0,41647.0,108439.0,48349.0,66765.0,8508.0,4228.0,7694.0,8206.0,7451.0,4256.0,5817.0,11322.0,11342.0,14621.0,2773.0,8073.0,7777.0,7105.0,4374.0,7480.0,5985.0,6658.0,8968.0,11150.0,8511.0,6485.0,7863.0,7766.0,7845.0,8440.0,2493.0,3246.0,1846.0,2118.0,2771.0,1882.0,863.0,1229.0,7302.0,8688.0,6005.0,4366.0,10699.0,5065.0,6331.0,11721.0,10850.0,8860.0,8584.0,7113.0,9065.0,9151.0,8704.0,3400.0,3675.0,2102.0,3310.0,3056.0,2460.0,2334.0,2289.0,176265.0,84066.0,1052.0,7843.0,11811.0,1527.0,3539.0,2149.0,672.0,15752.0,342.0,64.0,4062.0,2756.0,505.0,34.0,10474.0,10627.0,39271.0,57945.0,53690.0,17101.0,1195.0,114656.0,12935.0,0.0,101721.0,36551.0,34959.0,591.0,14401.0,5660.0,34973.0,8079.0,1280.0,3693.0,6442.0,20915.0,12511.0,13957.0,2889.0,1946.0,282.0,5791.0,0.522,28380.0,14190.0,33468.0,11981.0,12468.0,10529.0,10321.0,105619.0,55070.0,12951.0,2759.0,6229.0,6147.0,555.0,2007.0,6831.0,5262.0,29790.0,279.0,59961.0,3309.0,7967.0,8708.0,59961.0,8052.0,6980.0,28170.0,24174.0,40605.0,41506.0,12570.0,133201.0,261712.0,273013.0,267341.0,72752.0,28170.0,45391.0,3134.0,4129.0,125769.0,13890.0,39271.0,27563.0,10936.0,18917.0,20565.0,159461.0,,,,,,,,,,231108.0,107371.0,88005.0,2435.0,10439.0,21419.0,2010
341,13139,13139,13139,14664.0,46305.0,1990.0,1674.0,5269.0,1774.0,1336.0,1735.0,2057.0,2621.0,2534.0,1017.0,657.0,180253.0,89633.0,90620.0,34.8,114680.0,12728.0,3209.0,47190.0,231.0,0.0,2215.0,133063.0,,60969.0,47002.0,21642.0,68852.0,7883.0,1730.0,1075.0,643.0,31.8,40295.0,766.0,29217.0,16091.0,10025.0,5258.0,4699.0,68.0,0.0,6066.0,2410.0,2410.0,11245.0,12785.0,10902.0,4670.0,10546.0,4293.0,1757910.0,3921.0,3311.0,3876.0,3547.0,4228.0,3467.0,3269.0,2949.0,3949.0,5784.0,5586.0,7306.0,3763.0,1597.0,2865.0,1551.0,806.0,123200.0,180600.0,280700.0,34559.0,60969.0,20674.0,49562.0,1717.0,686.0,1182.0,1005.0,3678.0,2148.0,1330.0,7465.0,6070.0,12442.0,1085.0,7389.0,7673.0,6810.0,4065.0,2502.0,1276.0,703.0,4379.0,6300.0,5732.0,6076.0,6731.0,6470.0,5756.0,4542.0,1287.0,2944.0,845.0,2006.0,2648.0,1464.0,1130.0,905.0,6872.0,7374.0,6207.0,3779.0,2149.0,1536.0,965.0,3584.0,5608.0,6001.0,5793.0,7675.0,5582.0,5989.0,4229.0,2157.0,3167.0,2059.0,2064.0,2701.0,2395.0,1179.0,1555.0,146382.0,13282.0,683.0,3209.0,5237.0,1841.0,1693.0,3482.0,1543.0,10592.0,,,852.0,596.0,1993.0,511.0,8894.0,7601.0,15128.0,22158.0,50169.0,9299.0,,,,,,21209.0,3515.0,1474.0,5752.0,5017.0,16121.0,4045.0,1151.0,15735.0,3710.0,2438.0,7468.0,6235.0,2801.0,3280.0,81.0,5374.0,0.444,11434.0,4214.0,37274.0,7440.0,12127.0,10231.0,10177.0,45417.0,6847.0,22536.0,493.0,2725.0,2361.0,1572.0,1428.0,7261.0,5159.0,20999.0,336.0,24009.0,2400.0,3870.0,21694.0,24009.0,7969.0,13801.0,16995.0,12453.0,16617.0,24092.0,11016.0,92039.0,174950.0,176617.0,170046.0,32337.0,16995.0,26618.0,,,,5039.0,15128.0,29924.0,6839.0,7346.0,14740.0,112990.0,,,,,,,,,,137928.0,40495.0,76047.0,1911.0,6189.0,11969.0,2010
342,48375,48375,48375,15683.0,26366.0,1966.0,2119.0,3931.0,1509.0,595.0,1731.0,2461.0,1921.0,1760.0,1048.0,817.0,121446.0,62247.0,59199.0,33.1,59495.0,12118.0,4328.0,43027.0,653.0,0.0,1493.0,78419.0,,42049.0,35003.0,17578.0,47342.0,5293.0,1685.0,621.0,499.0,29.8,24157.0,181.0,13761.0,10954.0,5373.0,2680.0,2372.0,321.0,0.0,5581.0,738.0,738.0,11876.0,9377.0,8426.0,2121.0,5693.0,1072.0,913320.0,3895.0,3292.0,3722.0,3983.0,3134.0,2997.0,1965.0,2193.0,1963.0,4637.0,3671.0,3375.0,1403.0,769.0,603.0,447.0,649.0,53200.0,84800.0,142600.0,17874.0,42049.0,17892.0,32148.0,1384.0,1984.0,1675.0,1821.0,1747.0,553.0,2010.0,3988.0,1906.0,4467.0,3707.0,5429.0,4637.0,4853.0,2615.0,1178.0,1281.0,1849.0,2208.0,4804.0,4296.0,4001.0,4464.0,4588.0,4525.0,3332.0,1131.0,1729.0,706.0,1013.0,1568.0,847.0,566.0,627.0,4723.0,4547.0,4458.0,2366.0,2715.0,1142.0,180.0,1781.0,4694.0,3935.0,3947.0,3875.0,3549.0,3597.0,2764.0,896.0,2348.0,1236.0,1201.0,1632.0,1236.0,884.0,1493.0,96431.0,12600.0,888.0,4430.0,8744.0,497.0,429.0,908.0,442.0,5719.0,,,1225.0,665.0,2418.0,1452.0,4975.0,3994.0,8961.0,10265.0,33628.0,11796.0,,,,,,7765.0,17253.0,660.0,6410.0,5919.0,11362.0,2555.0,840.0,5914.0,3460.0,2189.0,8976.0,3640.0,2454.0,1444.0,92.0,1862.0,0.439,3816.0,2302.0,20212.0,7180.0,7055.0,7897.0,6124.0,33139.0,6029.0,18883.0,830.0,1593.0,822.0,1695.0,1471.0,5049.0,3845.0,15305.0,0.0,13784.0,2268.0,3481.0,14085.0,13784.0,7709.0,8573.0,13106.0,12651.0,16568.0,13624.0,6514.0,62475.0,118439.0,119880.0,115469.0,28491.0,13106.0,23612.0,,,,4803.0,8961.0,15707.0,5732.0,2657.0,13077.0,75484.0,,,,,,,,,,92799.0,30827.0,40974.0,4201.0,5521.0,9133.0,2010
343,31109,31109,31109,43905.0,70744.0,1975.0,2436.0,10753.0,3819.0,3276.0,3180.0,4154.0,6237.0,7746.0,3565.0,1292.0,286141.0,143275.0,142866.0,32.4,241593.0,9090.0,10477.0,16912.0,1199.0,0.0,5654.0,269229.0,1300.0,114649.0,50031.0,25292.0,120986.0,6337.0,2673.0,1197.0,587.0,28.8,68191.0,230.0,48761.0,23484.0,17209.0,12351.0,3756.0,563.0,539.0,6275.0,1250.0,1250.0,28459.0,33825.0,24886.0,7523.0,12238.0,3513.0,2648160.0,7566.0,8258.0,5394.0,6562.0,7230.0,6471.0,5026.0,5377.0,5387.0,13393.0,10160.0,14779.0,7815.0,4663.0,3539.0,3029.0,687.0,110600.0,148200.0,212700.0,55876.0,114649.0,46458.0,73089.0,10230.0,4023.0,4128.0,7503.0,7369.0,6787.0,5443.0,2207.0,7775.0,13021.0,18613.0,10389.0,8894.0,9389.0,4823.0,5564.0,2543.0,4176.0,9342.0,12744.0,10380.0,8302.0,9931.0,8881.0,9291.0,8892.0,2653.0,3713.0,2092.0,2340.0,2847.0,2258.0,2285.0,1546.0,9860.0,9747.0,7923.0,4853.0,5088.0,4010.0,3908.0,6947.0,11651.0,9866.0,8049.0,8540.0,8535.0,9616.0,8670.0,3509.0,4046.0,2179.0,2503.0,3966.0,3655.0,2135.0,3610.0,255495.0,9607.0,1481.0,10629.0,19232.0,1356.0,1666.0,2858.0,1570.0,14700.0,483.0,265.0,733.0,281.0,572.0,561.0,16190.0,14063.0,40095.0,52580.0,65878.0,13640.0,1300.0,134118.0,17160.0,0.0,116958.0,24255.0,38884.0,1668.0,13840.0,8964.0,40424.0,13382.0,3549.0,13002.0,6899.0,8726.0,17238.0,13725.0,6030.0,3872.0,267.0,7509.0,0.439,20819.0,15400.0,43287.0,10436.0,15198.0,13059.0,13514.0,86529.0,31720.0,12359.0,4325.0,6994.0,4658.0,865.0,1116.0,7577.0,7895.0,33430.0,278.0,60357.0,2426.0,7159.0,13776.0,60357.0,12511.0,17393.0,35897.0,25161.0,35396.0,47399.0,17186.0,147269.0,271341.0,281169.0,273539.0,43251.0,35897.0,62125.0,3644.0,5086.0,147600.0,19695.0,40095.0,36833.0,13354.0,12352.0,29076.0,178685.0,3022.0,4428.0,24620.0,142514.0,,,,,,229939.0,79106.0,115119.0,3187.0,8741.0,21150.0,2010
344,53025,53025,53025,8155.0,22073.0,1978.0,775.0,2246.0,1159.0,632.0,1102.0,785.0,866.0,1355.0,1424.0,1097.0,89744.0,46052.0,43692.0,31.9,51370.0,1454.0,843.0,34498.0,582.0,0.0,997.0,55246.0,,30228.0,42337.0,18678.0,35114.0,4886.0,1284.0,533.0,612.0,28.8,18787.0,128.0,12213.0,9785.0,6278.0,2694.0,3171.0,64.0,349.0,3507.0,452.0,452.0,7064.0,4217.0,3240.0,953.0,3812.0,796.0,542100.0,2927.0,1542.0,1343.0,2160.0,2273.0,1850.0,1917.0,2085.0,778.0,2750.0,3243.0,3669.0,2142.0,558.0,559.0,432.0,699.0,107500.0,171000.0,250300.0,16322.0,30228.0,11441.0,19927.0,1233.0,730.0,1791.0,812.0,1398.0,398.0,390.0,8435.0,2001.0,2805.0,1745.0,4475.0,2504.0,5182.0,2277.0,1122.0,552.0,350.0,2738.0,3218.0,2917.0,2966.0,2883.0,2663.0,2679.0,2488.0,1444.0,787.0,1072.0,1158.0,551.0,1032.0,669.0,325.0,3804.0,3769.0,3403.0,2054.0,1002.0,829.0,1517.0,1004.0,2819.0,2750.0,2771.0,2611.0,2605.0,2534.0,2972.0,1066.0,634.0,1158.0,612.0,1032.0,935.0,999.0,812.0,65386.0,1886.0,1257.0,1094.0,7627.0,222.0,854.0,569.0,338.0,5779.0,,,,,1593.0,878.0,3749.0,3738.0,5050.0,6535.0,27468.0,6068.0,,,,,,,,6732.0,2135.0,1346.0,7673.0,900.0,273.0,3814.0,1721.0,1570.0,3634.0,2067.0,2426.0,1182.0,0.0,2635.0,0.422,2760.0,2843.0,16258.0,6246.0,5796.0,6913.0,4903.0,22692.0,2884.0,11675.0,1059.0,1344.0,735.0,1482.0,672.0,2908.0,1861.0,10061.0,0.0,8473.0,644.0,1471.0,12731.0,8473.0,6893.0,5229.0,7896.0,6982.0,8994.0,10882.0,6246.0,42807.0,87823.0,,84622.0,20997.0,7896.0,17419.0,,,,4746.0,5050.0,13259.0,4598.0,2025.0,8075.0,53162.0,,,,,,,,,,66607.0,18499.0,35554.0,2393.0,3352.0,6002.0,2010
345,55139,55139,55139,27794.0,39999.0,1971.0,720.0,5673.0,1322.0,591.0,1520.0,2145.0,4421.0,3936.0,1329.0,669.0,167059.0,85208.0,81851.0,38.2,151601.0,3113.0,3413.0,5817.0,1033.0,0.0,2082.0,161242.0,1003.0,67793.0,48177.0,25409.0,73389.0,5596.0,1700.0,1611.0,530.0,26.0,45467.0,60.0,31321.0,10609.0,7020.0,4150.0,2804.0,66.0,0.0,3589.0,1114.0,669.0,19613.0,16027.0,13588.0,4554.0,6710.0,1522.0,1485010.0,3576.0,3735.0,2926.0,4696.0,4108.0,4210.0,4010.0,4370.0,3298.0,6945.0,8551.0,8514.0,3882.0,1948.0,1835.0,1189.0,620.0,102200.0,141200.0,201700.0,31652.0,67793.0,22326.0,49529.0,2588.0,5199.0,2103.0,4045.0,3814.0,2437.0,2566.0,1108.0,3888.0,6189.0,15830.0,4802.0,4453.0,5311.0,3179.0,2985.0,2200.0,1666.0,3762.0,6742.0,5797.0,5472.0,5481.0,7093.0,6347.0,6019.0,1838.0,2474.0,1440.0,1387.0,2309.0,1239.0,1340.0,1872.0,4208.0,4928.0,4863.0,2960.0,2731.0,1724.0,1844.0,3246.0,5414.0,4683.0,4128.0,6276.0,6125.0,6067.0,5792.0,2103.0,2223.0,1383.0,1694.0,2723.0,2121.0,1484.0,3131.0,154825.0,3113.0,1079.0,3413.0,12013.0,1530.0,658.0,993.0,1248.0,12375.0,,,,,,,12199.0,9572.0,16786.0,20092.0,34704.0,6645.0,952.0,77241.0,7993.0,51.0,69248.0,13591.0,10983.0,1448.0,7927.0,3332.0,17432.0,5504.0,1315.0,20073.0,3907.0,2389.0,9768.0,6537.0,3758.0,1349.0,123.0,3719.0,0.422,8054.0,9884.0,40293.0,6479.0,7743.0,7936.0,8197.0,45099.0,16219.0,10441.0,2811.0,2943.0,2085.0,678.0,1417.0,9262.0,4575.0,23771.0,38.0,23695.0,632.0,3818.0,3801.0,23695.0,6985.0,16018.0,22012.0,16029.0,22142.0,30073.0,8041.0,90074.0,157045.0,165552.0,161353.0,19281.0,22012.0,36623.0,1812.0,2438.0,84132.0,12361.0,16786.0,35801.0,9423.0,5893.0,14839.0,112197.0,,,,,,,,,,138494.0,45444.0,67019.0,1376.0,7467.0,16624.0,2010
346,06017,06017,06017,18041.0,49051.0,1982.0,1130.0,5311.0,1217.0,915.0,1648.0,2036.0,1300.0,1046.0,918.0,416.0,181194.0,91172.0,90022.0,42.5,145003.0,1281.0,5969.0,22065.0,1639.0,0.0,5056.0,159129.0,1580.0,67092.0,66129.0,33111.0,88158.0,21066.0,1956.0,1134.0,981.0,35.2,51155.0,1141.0,38534.0,11942.0,10369.0,5732.0,4188.0,449.0,0.0,1573.0,377.0,377.0,9936.0,9838.0,8800.0,4597.0,7911.0,5986.0,2180965.0,3461.0,2541.0,2888.0,3037.0,2594.0,3346.0,2327.0,2343.0,2121.0,5967.0,6994.0,8951.0,6400.0,4076.0,5324.0,4722.0,1098.0,263700.0,376600.0,498000.0,40114.0,67092.0,15937.0,72698.0,1429.0,1652.0,2269.0,1305.0,993.0,1948.0,1084.0,4641.0,4317.0,10750.0,2976.0,5215.0,4978.0,7727.0,3909.0,2552.0,1157.0,997.0,2371.0,4077.0,5089.0,6212.0,4985.0,7567.0,7753.0,6824.0,4269.0,3189.0,1480.0,2836.0,3086.0,2300.0,1472.0,1127.0,4734.0,5284.0,5647.0,3804.0,2253.0,861.0,1089.0,2269.0,3865.0,4610.0,6208.0,4606.0,8113.0,8523.0,8313.0,2633.0,3149.0,1734.0,2927.0,2951.0,2568.0,1512.0,2369.0,161909.0,1373.0,2028.0,6096.0,7761.0,2869.0,2655.0,4633.0,4224.0,16040.0,,,,,1227.0,804.0,13367.0,12555.0,27630.0,31861.0,41298.0,6056.0,1021.0,68113.0,7392.0,75.0,60721.0,20591.0,5764.0,856.0,10163.0,6080.0,14943.0,5857.0,1491.0,5394.0,3971.0,6862.0,8111.0,10867.0,2582.0,1437.0,258.0,6786.0,0.442,12420.0,2341.0,28882.0,4041.0,8505.0,11386.0,10216.0,50084.0,11962.0,7361.0,2246.0,7488.0,3335.0,356.0,649.0,6061.0,9467.0,29602.0,66.0,31833.0,977.0,2220.0,4948.0,31833.0,7052.0,5560.0,17551.0,16618.0,16717.0,27595.0,13774.0,99985.0,179268.0,179855.0,176086.0,16540.0,17551.0,50054.0,1422.0,4787.0,76915.0,12254.0,27630.0,25042.0,9892.0,8754.0,27908.0,126347.0,,,,,,,,,,147609.0,37565.0,84601.0,1725.0,7407.0,14450.0,2010
347,40037,40037,40037,8073.0,19163.0,1978.0,1163.0,1563.0,269.0,510.0,499.0,591.0,440.0,943.0,929.0,197.0,70133.0,35117.0,35016.0,38.8,54981.0,1651.0,529.0,2198.0,3667.0,0.0,7107.0,67935.0,,27236.0,40640.0,21424.0,29797.0,2561.0,,,425.0,28.9,20132.0,0.0,12265.0,5122.0,3588.0,1851.0,1635.0,102.0,0.0,1534.0,542.0,389.0,3494.0,4364.0,3933.0,1264.0,4768.0,2375.0,659320.0,2007.0,1963.0,1758.0,1962.0,1863.0,2189.0,1700.0,1132.0,1312.0,1699.0,3377.0,2990.0,1246.0,1123.0,516.0,399.0,585.0,61400.0,108700.0,165500.0,14418.0,27236.0,7104.0,21478.0,342.0,348.0,435.0,604.0,47.0,376.0,187.0,5888.0,2361.0,2623.0,2990.0,2531.0,2875.0,2252.0,1349.0,908.0,272.0,588.0,1099.0,2175.0,2166.0,2211.0,2048.0,2888.0,2364.0,2432.0,982.0,1090.0,966.0,1184.0,979.0,618.0,929.0,211.0,2010.0,2223.0,2986.0,1264.0,845.0,253.0,530.0,967.0,1933.0,2045.0,2587.0,1876.0,2393.0,2700.0,2425.0,1301.0,1025.0,661.0,1323.0,1120.0,1143.0,718.0,688.0,55658.0,1651.0,3968.0,529.0,3515.0,1157.0,1021.0,1194.0,111.0,5410.0,,,,,,,4407.0,3931.0,6044.0,6292.0,17490.0,3053.0,,,,,,6856.0,1836.0,943.0,1990.0,2970.0,6356.0,1147.0,906.0,4180.0,2014.0,1105.0,3543.0,1889.0,2639.0,995.0,,3124.0,0.426,1698.0,,18742.0,4125.0,4141.0,4502.0,3355.0,17112.0,2798.0,6423.0,704.0,1213.0,373.0,181.0,862.0,4407.0,2016.0,9756.0,,7976.0,117.0,1232.0,291.0,7976.0,4869.0,4648.0,7775.0,5409.0,7195.0,10674.0,5011.0,36641.0,69343.0,69392.0,67386.0,10732.0,7775.0,14274.0,,,,2932.0,6044.0,15907.0,4349.0,1455.0,6993.0,47181.0,,,,,,,,,,55256.0,10513.0,31026.0,1873.0,4825.0,7019.0,2010
