,geo_id,area_land_meters,area_water_meters,int_point_lat,int_point_lon
1046,21237,575419135,1505160,37.7438929,-83.4951095
1047,21119,910427588,3453304,37.3543684,-82.9525461
1048,21085,1294807622,28747179,37.4585771,-86.3440113
1049,21001,1049691067,18403520,37.1055589,-85.2813796
1050,21179,1081366442,16985926,37.8031198,-85.4659312
1051,21003,891838779,19482100,36.7507703,-86.192458
1052,21227,1403048148,15136940,36.995634,-86.4235786
1053,21061,784468358,13258105,37.2275136,-86.2180153
1054,21031,1103571982,13943050,37.2070133,-86.6824707
1055,21217,689891728,27072003,37.3662101,-85.3280585
1056,21087,740863549,7102448,37.2753816,-85.5784829
1057,21177,1210451475,31188648,37.2138159,-87.1340919
1058,21081,668157705,7243449,38.649167,-84.6259245
1059,21077,254700873,16517494,38.7601027,-84.8621525
1060,21015,637873437,26481562,38.9589002,-84.7363707
1061,21191,717836518,12328140,38.6962842,-84.3519435
1062,21117,415149811,10377911,38.9305031,-84.5334381
1063,21037,391968572,20928149,38.9469811,-84.3795832
1064,21023,525033515,16140319,38.6803649,-84.1152351
1065,21221,1143637621,102999105,36.8076808,-87.8586515
1066,21047,1858341167,16920369,36.8920592,-87.4929864
1067,21137,862060145,9192647,37.4571737,-84.6583354
1068,21021,467104121,6450463,37.6181043,-84.8683523
1069,21163,791093698,49364379,37.9674757,-86.2008628
1070,21093,1614589639,17443341,37.6958356,-85.9631827
1071,21123,677419096,5393445,37.5444624,-85.6968413
1072,21101,1130509780,76360650,37.7925421,-87.5725767
1073,21005,523607691,5477488,38.0053963,-84.9864171
1074,21073,538305689,10792957,38.234919,-84.8687863
1075,21169,750166102,4012303,36.9924298,-85.6334564
1076,21009,1262837133,32156068,36.9628048,-85.9321078
1077,21019,414054164,5581073,38.3600037,-82.6814063
1078,21089,892153296,25883956,38.5635616,-82.9338199
1079,21043,1060587154,6788532,38.3095486,-83.0487958
1080,21067,734616008,4922115,38.0406751,-84.4582743
1081,21209,729774435,9440820,38.2857099,-84.5783405
1082,21239,492386256,4933229,38.0431027,-84.7488546
1083,21049,653939112,6912639,37.9703141,-84.1451152
1084,21113,445905563,6131853,37.8732908,-84.5839603
1085,21017,750439352,4829777,38.2025623,-84.2098602
1086,21121,1000523173,3743716,36.8885003,-83.8555508
1087,21235,1133976640,18875287,36.7580237,-84.1446485
1088,21051,1215472435,4752710,37.1642731,-83.7154733
1089,21125,1124024367,25135701,37.1132678,-84.119395
1090,21103,741500310,12501986,38.4513829,-85.1196472
1091,21211,983610918,15252803,38.2390111,-85.2282471
1092,21215,483611359,12788680,38.0254107,-85.3171741
1093,21029,769306781,8374789,37.9699446,-85.7026357
1094,21111,986032282,43964666,38.1895321,-85.6576243
1095,21185,484953303,23806527,38.4001274,-85.4561516
1096,21107,1403944044,31984786,37.3110702,-87.5421956
1097,21083,1429041267,13031630,36.7233435,-88.6498974
1098,21161,621924408,16281528,38.5941366,-83.8281251
1099,21013,929965649,5321858,36.7289281,-83.680718
1100,21173,511132776,3856041,38.0381086,-83.9124157
1101,21165,527283203,6084693,37.9355008,-83.5893651
1102,21011,722081430,13486211,38.1522485,-83.7376405
1103,21035,997224264,66474672,36.6209783,-88.2740857
1104,21059,1187227810,47086919,37.731671,-87.087139
1105,21149,654041005,9606626,37.5267075,-87.2655972
1106,21091,486071470,29042100,37.8433252,-86.7927612
1107,21145,644190803,50358595,37.0541106,-88.7124544
1108,21139,810998697,75642666,37.2095174,-88.3634261
1109,21007,639387454,69473325,37.0513234,-89.0103673
1110,21065,655509951,6516335,37.6924493,-83.9639825
1111,21151,1132738966,15297328,37.7255107,-84.2783618
1112,21199,1705275134,48546023,37.1073741,-84.5769534
1113,22003,1973083805,10634063,30.6527435,-92.8196052
1114,22065,1617200406,68596533,32.3468782,-91.2319321
1115,22049,1474183476,28727342,32.3042901,-92.5616997
1116,22027,1955125376,32473223,32.8271597,-92.9897278
1117,22025,1833782907,81308666,31.666517,-91.846703
1118,22035,1089628528,56264652,32.7301699,-91.2341409
1119,22059,1617925445,97664170,31.6800826,-92.1615956
1120,22009,2154960193,87260913,31.088503,-91.9832748
1121,22123,931478638,2386184,32.7924797,-91.4519982
1122,22127,2460711980,17448075,31.9411871,-92.6412694
1123,22085,2244636625,375317817,31.5604024,-93.5595793
1124,22041,1617688504,28087065,32.1390764,-91.6723711
1125,22107,1561204507,99471077,32.0014894,-91.342576
1126,22021,1371371987,29109145,32.1012195,-92.1142311
1127,22081,1007742987,34323733,32.1012125,-93.3490504
1128,22013,2101207369,27945994,32.3409517,-93.0411511
1129,22083,1439329200,22784622,32.413158,-91.7483534
1130,22039,1715558149,44659723,30.7206932,-92.4040858
1131,22079,3419675969,106999766,31.1932037,-92.5359531
1132,22043,1665429793,56013945,31.5977873,-92.5617156
1133,22063,1678761759,112107033,30.4404194,-90.7274738
1134,22033,1179460545,38442235,30.5439297,-91.093131
1135,22047,1602243589,88655994,30.2706285,-91.3658481
1136,22091,1057772649,2796210,30.8225386,-90.7083074
1137,22077,1443191040,86747117,30.708319,-91.6046207
1138,22007,877029981,67099711,29.8988529,-91.0524649
1139,22125,1044589938,58751920,30.872701,-91.4210081
1140,22037,1174307281,6151756,30.8397837,-91.0434338
1141,22005,751259388,32965758,30.2064437,-90.9125023
1142,22121,498293566,29602577,30.4640516,-91.309808
1143,22117,1734245451,16281952,30.8521435,-90.0462534
1144,22011,2997555223,21945878,30.6450184,-93.3402526
1145,22115,3439290592,35139148,31.1105625,-93.1815202
1146,22105,2049482871,136678798,30.6215313,-90.4066303
1147,22057,2767038601,1037509108,29.4919925,-90.394849
1148,22109,3185239627,2207173188,29.3341299,-90.8436739
1149,22053,1687025359,18718207,30.2695293,-92.8162205
1150,22113,3038604870,955337105,29.7897222,-92.2915678
1151,22099,1909395777,205311872,30.1214329,-91.6114814
1152,22045,1486894804,1182161751,30.0071265,-91.9767838
1153,22001,1696880727,5918557,30.291497,-92.4110366
1154,22055,696088606,1149882,30.2065065,-92.06417
1155,22019,2756144275,78003935,30.2295588,-93.3580154
1156,22023,3327796101,1688162100,29.871812,-93.1649478
1157,22119,1536337099,56090611,32.7321522,-93.3398245
1158,22067,2058860093,28888919,32.8200082,-91.8003988
1159,22073,1580933156,55293049,32.480932,-92.1515814
1160,22111,2271261418,73624033,32.8293486,-92.3756501
1161,22101,1438956831,1460334138,29.6293488,-91.4638037
1162,22029,1805172274,130329992,31.4698053,-91.626315
1163,22069,3243376637,120998331,31.7325509,-93.0826114
1164,22103,2189053583,648481703,30.4100224,-89.9519622
1165,22093,628956073,38794711,30.0247772,-90.7939562
1166,22095,555086131,506438994,30.1440682,-90.4909596
1167,22089,719371428,308636642,29.9057222,-90.3578553
1168,22075,2020951599,4628120213,29.282447,-89.5760676
1169,22087,977751170,4604202847,29.9181102,-89.2634941
1170,22071,438830826,467267624,30.0534195,-89.9345018
1171,22051,765849559,897018001,29.522281,-90.081001
1172,22097,2392922808,39029116,30.5834409,-91.9892745
1173,22061,1221806127,1897706,32.6018231,-92.6623026
1174,22015,2176404826,70298996,32.6984813,-93.6265609
1175,22031,2269932580,46995296,32.0592476,-93.7407968
1176,22017,2276773700,148972461,32.5771951,-93.8824228
1177,23027,1890615339,318015805,44.5058342,-69.1389521
1178,23003,17278050008,404838270,46.7091929,-68.6124095
1179,23009,4110637088,1962704711,44.5649063,-68.3707034
1180,23017,5379284550,255893091,44.4944998,-70.7344211
1181,23013,945697332,2017103596,44.0420446,-69.0385145
1182,23015,1180688991,631299424,43.9947814,-69.5136244
1183,23029,6637431507,1799884965,44.9670088,-67.6093542
1184,23025,10163845447,437943208,45.5036458,-69.9561096
1185,23007,4395220899,121290428,44.9767238,-70.4149354
1186,23021,10259018205,1080044969,45.9156393,-69.1022311
1187,23011,2246734973,216795650,44.4170119,-69.7657639
1188,23019,8798699751,413983068,45.4092843,-68.666616
1189,23001,1211990512,75546586,44.1676811,-70.2074347
1190,23005,2165087512,988124422,43.8083479,-70.3303753
1191,23023,657782149,300590925,43.9168446,-69.844227
1192,23031,2566874777,721658621,43.4260188,-70.6684248
1193,24011,827350252,16777066,38.8715306,-75.831662
1194,24023,1681102437,22498420,39.5472985,-79.2746192
1195,24029,717516438,353302295,39.2412793,-76.1259867
1196,24003,1074353655,448033072,38.9916174,-76.5608941
1197,24035,962673216,360020725,39.0406929,-76.0824053
1198,24510,209650970,28758714,39.3000324,-76.6104761
1199,24005,1549745106,215959023,39.4431666,-76.6165693
1200,24013,1159352918,13112465,39.5633308,-77.0153276
1201,24027,649952136,6336142,39.2522639,-76.9244057
1202,24025,1132148068,231889650,39.5374292,-76.2997894
1203,24037,929021301,1050381198,38.2202894,-76.5303837
1204,24019,1400573745,1145353068,38.4291957,-76.0474333
1205,24001,1093462025,14801442,39.6123134,-78.7031037
1206,24041,695561625,539363462,38.7483486,-76.1784757
1207,24043,1185611700,24801555,39.6036207,-77.8146709
1208,24015,896909987,185283751,39.5623537,-75.9415852
1209,24045,969744608,66787195,38.3673699,-75.6320828
1210,24039,828145299,752652868,38.0744501,-75.8533228
1211,24047,1213155089,586532498,38.2221332,-75.3099315
1212,24009,552162128,341577085,38.5227191,-76.5297621
1213,24033,1250062233,41917744,38.8292875,-76.84818
1214,24017,1185688597,479508078,38.4728532,-77.0154272
1215,24021,1710755614,17840723,39.4702139,-77.3976277
1216,24031,1277027149,35852731,39.1373815,-77.2030633
1217,25019,119566672,666897066,41.3058778,-70.1419099
1218,25001,1021019039,2360316945,41.7990145,-70.2118803
1219,25025,150863059,160514693,42.3385513,-71.018253
1220,25017,2118225748,75328648,42.4817182,-71.3949161
1221,25009,1275609141,870172223,42.6427082,-70.8649085
1222,25023,1705716224,1125905214,41.9871959,-70.7419417
1223,25021,1025912910,124953176,42.1717393,-71.1811115
1224,25003,2400600620,50708156,42.371493,-73.2179276
1225,25005,1432544616,357465834,41.748588,-71.088894
1226,25011,1810916209,65604206,42.5845038,-72.5917921
1227,25013,1598023769,44390005,42.1361975,-72.6356476
1228,25015,1365534282,46667009,42.3394593,-72.6636936
1229,25007,267300554,1004283854,41.3809696,-70.7014995
1230,25027,3912554985,177455990,42.3116934,-71.940282
1231,26035,1461700232,28500461,43.9911368,-84.8383253
1232,26119,1415881032,41352700,45.0241337,-84.1301067
1233,26159,1574265761,1248571787,42.2821497,-86.3060762
1234,26069,1422173770,3473068812,44.3294821,-82.8494444
1235,26153,3035145674,1844210517,46.0211217,-86.197029
1236,26097,2646617358,2793791914,46.1678678,-85.3037625
1237,26039,1441077804,17917861,44.6801748,-84.6113432
1238,26157,2084165734,282852168,43.4879024,-83.436618
1239,26031,1852551949,440619492,45.4760217,-84.4954307
1240,26131,3395416179,6292279424,47.2166022,-89.5004631
1241,26129,1459466634,29641291,44.3332801,-84.1280728
1242,26047,1210872498,1073487484,45.5900944,-84.9868217
1243,26071,3019919277,116800609,46.1702542,-88.5405261
1244,26135,1465088063,15136485,44.6872574,-84.1269054
1245,26137,1333860412,29050564,45.0217871,-84.5766031
1246,26133,1466674350,17425112,43.9975523,-85.3222825
1247,26009,1232002671,326536776,45.0054553,-85.175639
1248,26143,1346526274,155723123,44.3395168,-84.6112715
1249,26003,2369925449,10703519680,47.0800765,-86.5641076
1250,26141,1706069658,4957327101,45.4895147,-83.3840186
1251,26011,940627657,822313309,44.0368327,-83.7406755
1252,26085,1470054606,17489708,43.9951867,-85.8113997
1253,26053,2854517941,970153215,46.461513,-89.806863
1254,26015,1432508482,62024197,42.5828109,-85.3145503
1255,26095,2328593560,2624711552,46.9406018,-85.5823683
1256,26151,2493046958,1624881028,43.4491547,-82.6428148
1257,26051,1299620448,36677052,43.9897504,-84.3898162
1258,26063,2165285423,3369008769,43.907616,-82.8570449
1259,26127,1393667732,1988728270,43.6472546,-86.8075751
1260,26013,2326914366,441619428,46.6958592,-88.3618101
1261,26001,1747349266,2890404970,44.6825347,-82.8340784
1262,26123,2172706351,59083038,43.5627117,-85.7913723
1263,26101,1404616391,1912438851,44.3503855,-86.6029668
1264,26029,1078288786,2522931119,45.5131638,-85.450392
1265,26091,1941504139,30519590,41.8960225,-84.0743563
1266,26057,1472098934,8369164,43.2923259,-84.60469
1267,26007,1481127630,2908710755,44.894954,-83.4265739
1268,26161,1828437283,42625748,42.2522168,-83.8434233
1269,26025,1829206358,31260656,42.2429896,-85.0123853
1270,26017,1145399057,488149217,43.6997112,-83.9787007
1271,26107,1437772998,41736347,43.6352949,-85.3327509
1272,26165,1463148726,27182043,44.3313751,-85.5700462
1273,26113,1462793646,23588781,44.325424,-85.0854708
1274,26023,1311605515,34420092,41.9184551,-85.0668852
1275,26147,1868251511,298290824,42.9288035,-82.6689135
1276,26099,1241050552,237627819,42.6715526,-82.9114562
1277,26163,1584501319,157900250,42.2846636,-83.2619533
1278,26087,1675675444,41083140,43.0886327,-83.2243247
1279,26125,2245928625,103804387,42.6604518,-83.3842103
1280,26093,1463996483,52197854,42.6025316,-83.9117183
1281,26041,3033137838,2124389421,45.8052288,-86.9019375
1282,26049,1649653741,32768944,43.0210768,-83.7063718
1283,26081,2198576456,59743330,43.0324971,-85.547446
1284,26139,1459487790,2765845605,42.9424607,-86.6549462
1285,26117,1826793467,39944680,43.3127822,-85.1494679
1286,26067,1479710906,22590318,42.9446503,-85.073766
1287,26059,1549207129,22939158,41.9274606,-84.6374794
1288,26005,2137395807,2610802947,42.5957875,-86.6347446
1289,26083,1398883258,14053673396,47.6819737,-88.1487965
1290,26061,2613558378,1275354760,46.998427,-88.6519034
1291,26043,1970845139,40505952,46.0128246,-87.8661227
1292,26075,1817863745,55974539,42.2484738,-84.4208679
1293,26077,1455523647,47441742,42.2462657,-85.5328544
1294,26155,1375178357,25853173,42.9515446,-84.1463518
1295,26065,1440196596,12045815,42.6035338,-84.3738107
1296,26037,1467017475,21098128,42.950455,-84.5916949
1297,26045,1489767393,10957924,42.5895301,-84.8464499
1298,26105,1281969422,1935610414,43.9966363,-86.7508138
1299,26109,2704053268,761798738,45.5362068,-87.5018115
1300,26103,4685406068,4185352679,46.6565964,-87.5840278
1301,26111,1337157039,30534681,43.6482031,-84.3794144
1302,26115,1422810326,338211262,41.916097,-83.4871059
1303,26073,1483282623,12948097,43.6452331,-84.8394245
1304,26121,1305130138,2476314278,43.2892579,-86.751892
1305,26021,1470543783,2625449730,41.7913818,-86.7425435
1306,26145,2073813743,39527607,43.3282667,-84.05541
1307,26033,4036515589,2952489038,46.3218192,-84.5206297
1308,26027,1269366892,47148115,41.9172431,-86.000142
1309,26149,1296536370,52915575,41.9114878,-85.5228703
1310,26019,828014431,1398245684,44.6486211,-86.4943263
1311,26089,899241895,5659105307,45.1461816,-86.051574
1312,26079,1449729125,28020185,44.6788808,-85.0889915
1313,26055,1202625065,354771227,44.7186875,-85.5538484
1314,27005,3406052328,336954677,46.9376289,-95.7417568
1315,27043,1845309105,24414852,43.6765219,-93.9472338
1316,27101,1825073511,38432254,44.0155943,-95.7615809
1317,27151,1921727343,26202759,45.2758101,-95.6901243
1318,27135,4329471929,16913419,48.7610683,-95.8215042
1319,27077,3361369356,1247693914,48.7681003,-94.9046335
1320,27115,3655220986,60262764,46.1009402,-92.7630936
1321,27011,1292861685,74956395,45.4199252,-96.4022263
1322,27057,2398345712,190324761,47.0955506,-94.9132898
1323,27097,2913980722,73275535,46.0204839,-94.2666194
1324,27029,2586947430,80206137,47.5758729,-95.371117
1325,27081,1390257746,30175154,44.4082382,-96.2720323
1326,27159,1388950411,18009900,46.5869861,-94.9886078
1327,27107,2260512789,10208058,47.3294529,-96.4637757
1328,27023,1505260387,17239140,45.0286254,-95.5641082
1329,27031,3762134457,4887728303,47.538569,-90.2901889
1330,27089,4597384471,98019716,48.3627284,-96.357761
1331,27071,8041217741,127603355,48.2453743,-93.7828956
1332,27155,1486320975,31025234,45.7699352,-96.4748315
1333,27161,1096505110,24893715,44.0184598,-93.5898443
1334,27073,1981394517,33643134,44.9998559,-96.176836
1335,27051,1418785986,71704973,45.9307426,-96.0106987
1336,27065,1351000097,31233444,45.9477598,-93.2977883
1337,27093,1574893021,95067984,45.1231555,-94.527346
1338,27087,1444868073,64851531,47.3283866,-95.8110885
1339,27121,1734075761,123230761,45.5896228,-95.4467052
1340,27165,1126526388,12370135,43.9781089,-94.613798
1341,27153,2447760759,89134294,46.0665694,-94.9005758
1342,27069,2845915560,12391036,48.7760403,-96.7803493
1343,27001,4718433588,449373340,46.6024464,-93.41976
1344,27113,1596928772,4332047,48.069247,-96.0377254
1345,27143,1525073949,30338004,44.5757343,-94.2301232
1346,27129,2545744685,10851893,44.7236969,-94.9556169
1347,27127,2275493336,8220826,44.4035357,-95.2542415
1348,27125,1119929324,227815,47.8654866,-96.08718
1349,27133,1249560753,698231,43.6695866,-96.2632376
1350,27173,1966062958,10687958,44.7157358,-95.862756
1351,27063,1820689416,42120425,43.671111,-95.1497314
1352,27033,1657522315,22249932,44.0106386,-95.1831523
1353,27117,1204489353,2347615,44.0153614,-96.2570147
1354,27149,1459744432,30322722,45.5934609,-95.9923146
1355,27047,1831756453,39305226,43.6742019,-93.3502887
1356,27041,1649184455,215620028,45.9368293,-95.462156
1357,27099,1842332264,617235,43.6662486,-92.7595136
1358,27007,6487154450,1426287781,47.8795077,-95.00505
1359,27035,2585751598,409699376,46.4916528,-94.0707182
1360,27021,5235592104,1016598355,46.9517447,-94.3337048
1361,27017,2230766984,36187853,46.6038184,-92.6710435
1362,27075,5462973366,2282694247,47.5171114,-91.4117038
1363,27137,16180477493,1585574379,47.578635,-92.51457
1364,27091,1844928064,44669375,43.6771181,-94.5372525
1365,27027,2707051032,19306173,46.8983772,-96.4949007
1366,27131,1284215162,52066242,44.3507339,-93.2985052
1367,27111,5107086047,654451230,46.4057273,-95.7145815
1368,27119,5105054562,69201099,47.7742536,-96.4000265
1369,27061,6908331692,674867931,47.4908166,-93.6111022
1370,27085,1272943172,36367409,44.8216571,-94.2723231
1371,27055,1429786020,43494665,43.6669899,-91.5015556
1372,27013,1936751358,46116965,44.0337104,-94.0640122
1373,27103,1161894042,47483749,44.3588204,-94.2456844
1374,27083,1850315129,18794794,44.4091953,-95.8472678
1375,27095,1482415009,282932659,45.9290434,-93.6329964
1376,27019,917364672,56752409,44.8213196,-93.8000913
1377,27141,1121230382,46966083,45.4531762,-93.76913
1378,27053,1434450857,136547192,45.0061209,-93.4752279
1379,27139,922692855,31375656,44.651805,-93.5337311
1380,27059,1128561671,41172752,45.5624313,-93.2963388
1381,27037,1456983368,62843887,44.670893,-93.0624813
1382,27163,995618866,99457464,45.037929,-92.890117
1383,27079,1162049825,65135543,44.3734238,-93.7301433
1384,27171,1712289572,137612067,45.1750914,-93.9663965
1385,27025,1074585062,71183407,45.5054439,-92.9038486
1386,27123,394308034,46262112,45.0152037,-93.0999648
1387,27003,1092880512,62442714,45.2741098,-93.2427232
1388,27015,1582765932,18533955,44.2465415,-94.7336472
1389,27147,1112775688,6976791,44.0152607,-93.2204527
1390,27049,1959861773,59175418,44.4061779,-92.7160003
1391,27045,2230746821,2055506,43.6791869,-92.0939369
1392,27157,1354435813,68878142,44.289693,-92.2333405
1393,27109,1692860704,3226228,43.9994987,-92.4100985
1394,27039,1137724834,800245,44.0207056,-92.8693529
1395,27145,3477827398,122169699,45.5552345,-94.6104822
1396,27009,1057483359,12286988,45.7012249,-94.0014397
1397,27167,1945079889,482554,46.3623354,-96.476657
1398,27067,2065210393,168281911,45.1527137,-95.0049812
1399,27169,1621638207,40051890,43.9822682,-91.7767076
1400,27105,1852081296,19315969,43.6776863,-95.7631323
1401,28119,1048975532,3676001,34.2528327,-90.2901707
1402,28147,1046169277,1236552,31.164492,-90.1034306
1403,28101,1496636747,4525334,32.4019702,-89.1184115
1404,28095,1981570208,18148644,33.8900295,-88.4850379
1405,28065,1057871313,1791496,31.5648075,-89.8270863
1406,28063,1346620554,18988092,31.7336333,-91.0438779
1407,28157,1756287127,25019144,31.1610908,-91.3246169
1408,28153,2099745598,7255476,31.642503,-88.678214
1409,28159,1572773189,7341897,33.0787236,-89.0373913
1410,28009,1053131421,5279183,34.8105184,-89.2002848
1411,28079,1509697184,6376466,32.7606302,-89.5222495
1412,28091,1404769586,16149945,31.2301672,-89.821712
1413,28123,1577902075,3001523,32.4119595,-89.5334861
1414,28017,1299608407,6380767,33.9332767,-88.9475579
1415,28107,1774595250,51686997,34.3652052,-89.9630654
1416,28005,1890950865,3877823,31.2039333,-90.7955421
1417,28041,1845983328,15431185,31.2128455,-88.6348108
1418,28019,1083122611,4297811,33.3459638,-89.2513319
1419,28055,1069782879,73507456,32.7555393,-91.0035351
1420,28141,1098938846,52360190,34.7376972,-88.236064
1421,28021,1262400022,35711134,31.9728096,-90.9154239
1422,28103,1800451925,12487951,33.1065082,-88.5660044
1423,28053,1083947280,32942666,33.1309962,-90.5234209
1424,28129,1647926089,2599432,32.019029,-89.4948763
1425,28099,1476641125,3830971,32.752518,-89.1192743
1426,28139,1185754629,5522228,34.7636183,-88.9188185
1427,28125,1118149686,8806463,32.8923946,-90.8276129
1428,28145,1076417872,3369003,34.4895325,-89.0023393
1429,28007,1903529290,4425860,33.0904678,-89.5886219
1430,28037,1460658783,7250805,31.4777726,-90.8954573
1431,28097,1054074827,2352156,33.5007144,-89.6396251
1432,28161,1209914665,72140595,34.0306661,-89.7038072
1433,28135,1671120103,17918953,33.9545292,-90.1722434
1434,28013,1519218284,3590388,33.9366339,-89.3371142
1435,28039,1239816907,12838126,30.8554305,-88.6422679
1436,28077,1115254017,13188412,31.5500087,-90.1075299
1437,28085,1518269800,5291052,31.5352155,-90.4535663
1438,28027,1430939226,79418658,34.2286699,-90.603165
1439,28011,2270541557,75515374,33.7991391,-90.8841199
1440,28087,1309092521,28545194,33.4714237,-88.4397227
1441,28003,1036110405,3408033,34.8865689,-88.5811091
1442,28151,1879404534,92160904,33.273174,-90.9444459
1443,28083,1538645698,31868197,33.5497896,-90.2949343
1444,28015,1627263542,16304134,33.4407948,-89.918887
1445,28043,1093291104,70659566,33.770031,-89.8027405
1446,28131,1153800122,6712351,30.790184,-89.112297
1447,28045,1227561278,204095552,30.3916415,-89.4827905
1448,28059,1872035802,830366011,30.4560045,-88.6251005
1449,28047,1485725579,1064606460,30.4165357,-89.0833762
1450,28073,1286381289,8599922,31.1975865,-89.5063691
1451,28031,1071784947,2880713,31.633331,-89.5488968
1452,28111,1676259645,7754347,31.1693073,-88.9887554
1453,28035,1207042881,10872916,31.1885802,-89.2594467
1454,28133,1807187010,23747315,33.6055289,-90.5950901
1455,28127,1525930816,3378528,31.9025047,-89.9177086
1456,28049,2252849338,19297834,32.2677879,-90.4660171
1457,28089,1850602740,71274123,32.6343703,-90.0341603
1458,28051,1959776826,20568825,33.1259415,-90.0911968
1459,28163,2388847490,30612384,32.7656747,-90.3879282
1460,28029,2013158769,5644780,31.8669151,-90.4487578
1461,28121,2008522848,79229299,32.2671233,-89.946063
1462,28067,1799554023,12681687,31.6166011,-89.1685317
1463,28061,1751454613,3178416,32.0169894,-89.1194302
1464,28113,1059350505,4341105,31.1775159,-90.3977254
1465,28137,1048332513,16090912,34.6495527,-89.9431054
1466,28143,1177611241,67530029,34.6522011,-90.3717697
1467,28093,1829011187,9173803,34.7661897,-89.504231
1468,28033,1233644242,53536481,34.874266,-89.99324
1469,28075,1822508252,29730521,32.4039981,-88.6604487
1470,28069,1984403152,2182350,32.7501361,-88.6256306
1471,28023,1791177229,5069761,32.0453738,-88.6879756
1472,28001,1197464266,65273639,31.4862243,-91.3517966
1473,28071,1636080566,123113358,34.353078,-89.4853847
1474,28109,2101267284,20822909,30.7747929,-89.5869043
1475,28155,1090760204,5398402,33.6120605,-89.2839612
1476,28105,1186834313,9566078,33.4223134,-88.8761514
1477,28115,1289201637,8437676,34.2270808,-89.0372387
1478,28117,1074806616,8324262,34.6205664,-88.5221836
1479,28057,1379933023,19825536,34.2810747,-88.3631269
1480,28081,1165404281,8314455,34.2923703,-88.6824388
1481,28149,1524286571,77759836,32.3560946,-90.8523838
1482,28025,1062066001,15393112,33.65967,-88.782468
1483,29223,1966281378,38535344,37.1110737,-90.4539307
1484,29055,1923005893,3306284,37.9665605,-91.3139328
1485,29075,1272776755,762384,40.2081271,-94.4053211
1486,29067,2107274105,2520175,36.9465168,-92.5158918
1487,29211,1678265048,9122602,40.209587,-93.1097826
1488,29217,2140343869,27020859,37.8501957,-94.3415972
1489,29033,1799061892,17533392,39.4273754,-93.5002266
1490,29087,1198369593,19839053,40.095724,-95.2190716
1491,29215,3049103790,5071079,37.3142565,-91.9644783
1492,29081,1871309893,10070644,40.34562,-93.9925818
1493,29229,1765788214,3525240,37.2676331,-92.479989
1494,29131,1534831730,19140601,38.2166802,-92.4298762
1495,29137,1677427650,58291986,39.4982695,-92.0064582
1496,29171,1339843851,5943334,40.4786055,-93.0145314
1497,29125,1364867202,7638777,38.1626154,-91.923601
1498,29121,2075118025,28912941,39.829795,-92.56434
1499,29149,2045563487,4528610,36.6853104,-91.4018272
1500,29005,1417462632,7359186,40.431846,-95.4375546
1501,29057,1269121007,42072595,37.4323495,-93.854878
1502,29186,1292800497,19739769,37.8858449,-90.1615306
1503,29085,1032908401,33454688,37.9369099,-93.3229883
1504,29115,1594366554,14989603,39.8644404,-93.108019
1505,29141,1547866664,42414965,38.4208062,-92.8748346
1506,29073,1344216320,18008168,38.4411826,-91.5057795
1507,29179,2093946392,15373678,37.3664637,-90.9722821
1508,29205,1297230221,3764606,39.7975309,-92.0887194
1509,29029,1699143493,136285342,38.0265275,-92.7653271
1510,29109,1584393370,4247256,37.1065898,-93.8305507
1511,29039,1228870880,62637821,37.7336549,-93.8500144
1512,29117,1378657551,16187907,39.778587,-93.5482013
1513,29155,1275870101,53916744,36.2099162,-89.7859419
1514,29015,1823462209,125581250,38.3010358,-93.2879421
1515,29203,2599884451,464012,37.1524984,-91.3913284
1516,29065,1949641178,4518782,37.6030721,-91.4897172
1517,29119,1397247160,520251,36.630218,-94.3439556
1518,29035,1314052439,4304986,36.9448579,-90.9457051
1519,29143,1747873649,56238249,36.5942608,-89.6559485
1520,29129,1175427727,3302140,40.4214135,-93.5676313
1521,29009,2015203933,32948669,36.6993756,-93.8343344
1522,29221,1968043952,6791224,37.9426107,-90.8970179
1523,29139,1385765315,14100635,38.9351835,-91.465427
1524,29083,1805078265,91634021,38.3864909,-93.7926278
1525,29185,1748193269,70137865,38.0422304,-93.7765602
1526,29227,690564983,493903,40.4804994,-94.4191982
1527,29207,2132124564,15031652,36.8515565,-89.9474812
1528,29133,1065995425,44494852,36.826264,-89.2959286
1529,29123,1280458107,8318260,37.4744807,-90.3434128
1530,29079,1127401335,7118004,40.1125409,-93.5650538
1531,29163,1736428533,36976721,39.3399592,-91.1716071
1532,29157,1228574132,25394864,37.7111296,-89.8021249
1533,29103,1305376627,7307094,40.1368559,-92.1468345
1534,29209,1201446581,121045602,36.751004,-93.4737009
1535,29011,1533351029,12152201,37.5007989,-94.3440893
1536,29199,1130548363,7217862,40.4476855,-92.1428235
1537,29153,1929467303,26575002,36.6495904,-92.4585492
1538,29041,1945541996,40353306,39.5179685,-92.9616205
1539,29093,1425178293,4661906,37.5943638,-90.9846823
1540,29061,1458893649,14926594,39.9628387,-93.970053
1541,29213,1637832031,49907618,36.6498267,-93.0428188
1542,29017,1600364571,8530122,37.3184272,-90.0246452
1543,29031,1498414364,20158773,37.3841408,-89.6856575
1544,29053,1462703861,11467296,38.8453861,-92.8123231
1545,29089,1201237134,19848483,39.143365,-92.6959255
1546,29019,1775568659,14233911,38.9898614,-92.3102022
1547,29187,1170381746,7216295,37.8107068,-90.4738684
1548,29169,1417013177,11314125,37.8248346,-92.2070224
1549,29045,1306924729,18695976,40.4072747,-91.729472
